clock,x,y,theda
0,1.4,0.0,0.0
38.548596999999994,1.4030062265659349,-1.840782870741998E-19,0.0
23.134012,1.4210435859615465,-0.0060124531318699334,0.0
15.50047,1.4330684922252863,-0.006012453131869934,0.0
16.443334,1.4420871719230912,-0.006012453131869935,0.0
17.074845000000003,1.4661369844505727,-0.0030062265659367465,0.0
22.943075,1.5005373732507983,-0.0035141171556000946,0.0021816615649932203
24.253024,1.5267484102154238,-7.091085641608226E-4,0.0032724923474898304
27.700576,1.58986899222434,0.002503696457960999,0.0032724923474898304
28.737346,1.6559859468661813,0.008732549784756473,0.0032724923474898304
22.904377,1.684715619634744,0.009340644888129924,0.0010908307824966101
21.410158,1.7254714545674184,0.009886060171211995,6.28209447639709
24.595419,1.788602174892043,0.009817195210846279,6.28209447639709
20.594585,1.8328579670362504,0.009520349695600337,0.0
24.803128,1.8869700452230833,0.009520349695600333,0.0
20.442815,1.9380758968439795,0.00952034969560033,0.0
20.736408,1.974150615635201,0.009520349695600328,0.0
18.950418,2.0102253344264223,0.009520349695600326,0.0
24.838701,2.0553187329154485,0.009520349695600323,0.0
28.466826,2.094399678272605,0.009520349695600321,0.0
16.680158,2.1154432642341514,0.021545255959340183,0.0
14.712397000000001,2.1206102180392206,0.03630650069323882,0.0010908307824966101
14.791407,2.1330410031545672,0.06859087515515633,0.004363323129985552
16.08146,2.1809359104750765,0.11216850815823211,0.011999138607460935
52.390162,2.2369530852624866,0.21264557884954047,0.02290744643242526
14.872969999999999,2.4309364941751586,0.37201841539140035,0.05235987755982929
18.668022999999998,2.5453685110682116,0.4774622797710152,0.06763150851478006
18.386096000000002,2.675937008482024,0.5889953591982529,0.08290313946973082
27.359586,2.7717255211932215,0.7518923567629364,0.09272061651219854
18.279377,2.983637892701131,0.8551800723970541,0.12108221685710596
21.237450000000003,3.147601988373249,1.0143249068293068,0.14071717094204228
23.775992,3.3285949245565405,1.1978011892036333,0.1614429558094752
20.554897,3.511459703047865,1.376506314011442,0.18435040224190047
24.46344,3.8321016111561645,1.5770852388611072,0.2236203104117731
28.376565,4.029839011312807,1.8037390864503728,0.24870941840919158
21.379064,4.334308055277269,2.0113368859561573,0.2879793265790642
22.498961,4.568882460314051,2.2221165034925017,0.3141592653589793
19.124950000000002,4.823847321131506,2.406401160314031,0.341430034921391
25.728284000000002,5.111886566760312,2.650204559991606,0.3687008044838027
19.726720999999998,5.485663296234275,2.8963373876216916,0.4112432050011643
27.390159,5.764731664445863,3.176790708125461,0.438513974563576
26.192138,6.1643206556427526,3.4701393686743143,0.47996554429844096
24.394742,6.422149855199263,3.703624687198696,0.506145483078356
23.75719,6.850740156418414,4.007003496567792,0.5454153912482287
29.295055,7.26216046358287,4.323699476879301,0.5694136684631506
22.820679,7.693408676997592,4.650501196268249,0.6021385919380444
28.795107,8.167790072665358,5.04047528465093,0.6305001922829527
26.478284000000002,8.59488447233534,5.412404448362323,0.6468626540203992
27.267868,9.106990667866746,5.83554930538053,0.6708609312353211
31.662659,9.678082664710125,6.3149035930361395,0.6904958853202574
28.222034,10.137211315605299,6.702807185709847,0.7024950239277183
22.688023,10.619172945077446,7.1154292297967245,0.7101308394051937
23.85594,11.045449021537648,7.48192272645833,0.7101308394051937
22.240679,11.487017674997553,7.861623358628927,0.7112216701876903
15.34073,11.835366659183384,8.165829384957432,0.7079491778402005
16.675523000000002,12.110668732569394,8.402070566514487,0.7014041931452217
22.967242,12.539207581968949,8.767762767541765,0.6959500392327396
23.600471000000002,12.994102461287381,9.14751364135573,0.691586716102754
22.79745,13.451328883879372,9.525769672547877,0.6861325621902719
24.711357,13.866188110995585,9.873047944448789,0.6784967467127965
23.322606999999998,14.295424868281469,10.226537457009801,0.6708609312353211
24.407398,14.775246803520375,10.60688211578447,0.6643159465403423
29.190784,15.289178249575837,11.027269388878048,0.653407638715378
29.232971,15.796329590320983,11.422133977478166,0.6424993308904137
29.364118,16.34421043110823,11.838799664020524,0.6348635154129383
31.527399,16.939003241647086,12.29762052937428,0.623955207587974
28.702502000000003,17.47848822615385,12.707266917815327,0.615228561328002
29.18792,18.049736350027505,13.13264764594647,0.6119560689805121
20.357085,18.4304626869946,13.410929681338907,0.6086835766330232
26.438076000000002,18.98022294824742,13.801304081484071,0.6075927458505266
25.372553999999997,19.488962322034897,14.173186853859768,0.6054110842855334
24.782503000000002,19.977229571004997,14.525677905162627,0.6043202535030368
23.784221000000002,20.442301965885274,14.846809448755014,0.6043202535030368
28.042451,21.010727447188216,15.232247131726147,0.60650191506803
28.300264,21.58399900650116,15.626540891569425,0.6086835766330232
26.208388,22.1357147112062,16.014961975956574,0.6108652381980164
24.488075000000002,22.6014205523803,16.33375570290993,0.611956068980513
27.774117,23.165696397379513,16.708101183375913,0.6152285613280029
27.529951,23.688794491321605,17.048505859751774,0.6174102228929961
26.111825000000003,24.19993889199566,17.374693990718605,0.6195918844579893
26.370002,24.724357588555804,17.682432412879088,0.6217735460229825
29.732138000000003,25.305292830008522,18.047071080302068,0.6228643768054791
27.002658999999998,25.81223927496807,18.36300012139514,0.6217735460229825
29.948024,26.36322171847038,18.68034036347692,0.6239552075879757
26.073387999999998,26.87556824096238,18.956572260124567,0.6239552075879757
25.527345999999998,27.26279571285076,19.10971674316775,0.6185010536754936
24.62344,27.61452801424549,19.187171403932826,0.6130468997630114
23.73943,27.890723828024644,19.179866575118435,0.6097744074155216
19.349846,28.113155264765066,19.163333708315673,0.6075927458505284
16.815678000000002,28.320418807558887,19.12460875023393,0.6065019150680317
16.820366,28.486851136764955,19.05346911187507,0.6065019150680317
21.627294,28.73384465591446,18.99021025819074,0.608683576633025
26.735993,29.040827935339962,18.950786394026423,0.6119560689805139
28.206148,29.39241654179866,18.85562346231289,0.6141377305455071
24.507866999999997,29.693498136684394,18.832855261068747,0.6119560689805139
23.911252,29.902674063464893,18.764930213846025,0.6032294227205428
27.183596,30.164798059821507,18.679677286219736,0.599956930373053
23.763856999999998,30.34223184362141,18.617350586148472,0.5912302841130819
26.142346,30.568770969259372,18.549482260618984,0.5868669609830963
25.206304,30.756110030144697,18.471383496496735,0.5890486225480895
26.972086,31.001090721840754,18.421331142949594,0.5912302841130828
24.289116999999997,31.19353440612403,18.373345739911773,0.5901394533305862
21.934169,31.403451523303012,18.354297210601196,0.5923211148955794
15.89797,31.562793049686217,18.344833791035846,0.5955936072430692
23.552033,31.79047763031299,18.342358910080655,0.598866099590559
29.247712,32.04011555726893,18.312551726445122,0.598866099590559
15.373282999999999,32.170965570844,18.318142403145554,0.598866099590559
16.968856000000002,32.32712982770031,18.32256798594403,0.5999569303730556
16.950001999999998,32.4774939674016,18.326096940329858,0.6043202535030412
27.362086,32.68904253182169,18.296132189475095,0.607592745850531
27.266513,32.930272506163256,18.287503108463596,0.6108652381980209
26.744117000000003,33.15039955206689,18.30197323378167,0.6119560689805175
26.872295,33.37104172123416,18.295011770069383,0.6130468997630141
25.193544,33.54730372261086,18.28596356387311,0.6163193921105039
24.556409000000002,33.71264292145589,18.299453373927296,0.6185010536754971
23.750054,33.8765489148312,18.304917586727647,0.6206827152404903
27.664742,34.02437560289036,18.29973962798877,0.6206827152404903
28.512503000000002,34.12852606833451,18.278117809118346,0.6206827152404903
26.337034,34.21011442843869,18.291817128710655,0.621773546022987
25.037972,34.251861693131985,18.299232605494762,0.6228643768054836
18.696721,34.246843219876475,18.28417986622754,0.6239552075879802
16.57422,34.17578507207805,18.235942074359425,0.6261368691529734
20.979429,34.04283994304657,18.16773062384565,0.630500192282959
22.714273,33.90314551169833,18.09483856113532,0.6414085001079233
22.779429,33.6825834617379,18.016548541397967,0.6577709618453698
23.843439,33.46549865715759,17.961657525827935,0.6774059159303061
26.962555,33.20838846144648,17.860674353159933,0.7134033317526889
27.642815000000002,32.91048200088037,17.695923100745013,0.7537640707050581
24.266721,32.57723591028942,17.484773457955423,0.7832165018324622
23.83193,32.39560088878796,17.40374479525566,0.8312130562623059
27.178649,32.027386505599665,17.10066007022236,0.8650288105196964
27.649065,31.77199023275314,16.813104938270644,0.9152070265145333
26.565783999999997,31.62998773959531,16.678210868686527,0.9664760732918669
27.389795000000003,31.43483893928979,16.43607991479151,1.0210176124166894
25.712243,31.236220479675133,16.116294825165582,1.0570150282390722
23.000992,31.123272281361455,15.931448548228316,1.1115565673638947
25.276617,30.91208087683777,15.624005873072782,1.1486448139687742
27.542451,30.80505461814705,15.438124958730254,1.2064588454410865
26.742867,30.536409941103795,15.142612767021266,1.2446379228284625
28.026982,30.101690727199724,15.099369677817844,1.3035427850832715
26.209742000000002,29.789773744583762,15.03875737383799,1.3624476473380804
26.806356,29.525212407544224,15.059039425219613,1.4246250019403783
23.682919000000002,29.147261885830684,15.009019416371595,1.4649857408927476
25.188284,28.81456529052992,15.067447198497693,1.5271630954950455
27.5137,28.503894429786477,14.95152683102527,1.569705496012407
27.834794,28.073461225626183,15.038625869588126,1.6253378659197262
24.090836,27.711768303310446,15.194266481682009,1.6755160819145631
24.903492,27.40646826475114,15.201461835753177,1.7049685130419672
25.63167,27.060967101480177,15.367906283507427,1.7366026057343653
29.161149,26.67495266159817,15.520323912236007,1.751874236689316
27.556461000000002,26.360229671697322,15.75933283585204,1.7616917137317838
26.466513,26.108538697751914,15.96563958754781,1.7573283906017991
27.613283999999997,25.867710693898147,16.125344905961043,1.739875098081857
27.787451,25.646577142784015,16.37092968453701,1.719149313214423
28.342086,25.45723773040053,16.606780475878093,1.70169602069448
25.783179999999998,25.311409680085443,16.705432266506207,1.6733344203495717
27.981305000000003,25.175099531451817,16.871239203417712,1.64606365078716
30.257867,25.046538719817487,16.982470599197597,1.616611219659756
26.077919,24.906997529088812,17.094259493406085,1.5904312808798409
27.483752,24.77484022793933,17.26674500142898,1.57515964992489
28.766618,24.652987796021478,17.32156456977966,1.5555246958399538
26.889117,24.586855707956577,17.36875810845743,1.5391622341025064
25.144481,24.539217537532576,17.436475686728482,1.531526418625031
23.390159,24.501191831426418,17.448710225693596,1.5217089415825633
15.179585000000001,24.49711776744587,17.44926330278234,1.5173456184525778
15.742448999999999,24.497539637062822,17.46212162917558,1.5162547876700811
15.538491,24.498359051778085,17.47713041039418,1.5162547876700811
15.00896,24.505725574999744,17.496967887947175,1.5173456184525778
35.159587,24.515052591554912,17.502489929085577,1.5173456184525778
14.347136,24.518600595308584,17.50748430042417,1.5184364492350744
17.531616,24.51882956445306,17.506633851670546,1.519527280017571
21.860471,24.518367387876893,17.497627022244824,1.519527280017571
14.743283,24.518059270159448,17.49162246929434,1.519527280017571
18.978231,24.517751152442003,17.48561791634386,1.519527280017571
22.797502,24.517288975865835,17.476611086918137,1.519527280017571
20.661825,24.51982907576491,17.467450198633692,1.519527280017571
15.740262000000001,24.524309716094304,17.521560831221237,1.5271630954950464
15.873074,24.52780398820303,17.56753835786614,1.5337080801900251
15.656356,24.528937929169295,17.58387058685161,1.5358897417550184
13.807085,24.53161687115487,17.62471164238991,1.5413438956675005
14.728595,24.53262607038871,17.641052053726693,1.5435255572324937
13.763803,24.53499308254238,17.681912374345956,1.548979711144976
15.783179,24.53587748120203,17.698260015299915,1.5511613727099691
14.929273,24.537137202116792,17.7227849971991,1.554433865057458
19.793023,24.537932425514217,17.73913721862302,1.5566155266224513
15.638646999999999,24.53905836532928,17.76366870641874,1.5598880189699411
15.909116000000001,24.539793902888736,17.78303110296789,1.5620696805349343
14.952554,24.540133533232932,17.79120982857764,1.563160511317431
14.626460000000002,24.540786028109952,17.80756836690428,1.5653421728824242
13.812345,24.541098891866366,17.81574816015596,1.5664330036649208
