clock,x,y,theda
0,0.0,0.0,0.0
0,0.0,0.0,0.0
29.159586,0.07431127871542352,0.1086777379031992,0.011999138607460935
13.597033,0.14151480719592255,0.18576761146900375,0.020725784867432928
26.949846,0.21941588270960682,0.26882392670488625,0.033815754257390473
24.624586,0.32930585805728324,0.4051657965241558,0.04799655442984463
20.948491,0.4645972212429228,0.5385386193833896,0.062177354602298784
29.108075,0.6431877990437432,0.7388869669617784,0.08508480103472404
23.956564999999998,0.7857983206746739,0.8870064653583503,0.10144726277217053
24.107398,1.0355043205465289,1.0419008916495593,0.13089969389957457
23.608752,1.2187584690271207,1.226856003803202,0.15053464798451088
59.393183,1.7586824726216088,1.6556555011191347,0.214893664151802
1.861406,1.7586824726216088,1.6556555011191347,0.214893664151802
47.654744,2.3504213658294035,2.008672752867721,0.28252517266658206
13.849637,2.400810241530705,2.201728962624404,0.28252517266658206
49.710682,3.0322142513000765,2.6411383589745134,0.3556108350938443
49.756724000000006,3.0322142513000765,2.6411383589745134,0.3556108350938443
51.65438,3.7059671623931174,3.155654554172231,0.421060682043632
52.911881,4.163781674958089,3.4906464194566778,0.47014806725597236
33.456983,4.814145985441801,4.024623913562228,0.5323254218582703
30.902139,5.195612644784247,4.346856691016392,0.5705044992456463
31.11667,5.564501755414214,4.683415154161123,0.6086835766330223
61.380736,6.417320358036637,5.480335271585051,0.6752242543653058
30.508649,6.934176762506458,6.011191367163789,0.710130839405192
30.832451,7.432191701462516,6.559762107935814,0.7450374244450781
74.21380900000001,8.2461600095174,7.497578833115021,0.7755806863549788
74.213601,8.2461600095174,7.497578833115021,0.7755806863549788
54.368703,9.191533730757984,8.544491805466896,0.7853981633974465
54.453599,9.191533730757984,8.544491805466896,0.7853981633974465
46.737974,9.651100747906769,9.032899475970648,0.7777623479199711
42.010003999999995,10.473317247009767,9.892758176438036,0.7679448708775034
42.095629,10.473317247009767,9.892758176438036,0.7679448708775034
49.571359,11.289613083432613,10.727787008379256,0.7515824091400569
26.016305,11.227685628778923,10.674255571650477,0.7406741013150926
12.812918,11.774800843806428,11.203011274396081,0.7406741013150926
32.848701,12.281010327301308,11.680841899696548,0.7308566242726249
68.88177800000001,13.117609298150237,12.453003740795804,0.7166758241001707
69.244017,13.965073658213486,13.213224699003266,0.7024950239277166
66.175684,15.152906448261117,14.235818843982658,0.6817692390602836
66.175736,15.152906448261117,14.235818843982658,0.6817692390602836
49.572505,15.88882802206285,14.853405314495275,0.6719517620178159
34.630784,16.335038085252403,15.2043540302237,0.6686792696703261
23.742449999999998,16.879922971395175,15.634871235890223,0.6686792696703261
30.474846,17.536923812765924,16.127152633916033,0.6686792696703261
33.453025,17.98174852324225,16.4709489442509,0.6686792696703261
19.016252,18.410439986797527,16.78667290999167,0.6686792696703261
39.969431,19.125629370081384,17.32520405362172,0.6697701004528227
30.235159,19.572162855479046,17.655835616494,0.6708609312353193
28.271565,20.052454604987567,18.017832435454533,0.6708609312353193
47.281202,20.963259834551202,18.695527211525537,0.6730425928003125
47.448025,21.872584397087028,19.37520744198941,0.6752242543653058
46.507869,22.523439931308808,19.831755186066072,0.6795875774952913
57.517818,23.329471082500472,20.24508332943801,0.6708609312353193
57.807349,24.13907846521133,20.651361875087087,0.6621342849753473
70.94328900000001,24.986885507048136,20.700581179658467,0.6479534848028932
71.15282,25.835305251125234,20.737773356130365,0.633772684630439
24.972815,26.171372540636433,20.67137010242505,0.633772684630439
18.448491,26.343535740882917,20.630011104397763,0.633772684630439
44.837348,26.561252195589777,20.58760589382528,0.6381360077604246
4.748699,26.7722068716418,20.45960950288266,0.6381360077604246
33.40318,26.995135866661386,20.3471889498066,0.6414085001079144
33.150889,27.258673482806174,20.272253552584658,0.6490443155853898
28.855472,27.475648733106944,20.194084072795057,0.6544984694978719
31.747399,27.711903235403657,20.044592100069046,0.6588617926278575
19.174377,27.950389557186522,19.864252928012835,0.6588617926278575
72.367924,28.47753241205726,19.633359222522873,0.6610434541928507
0.106302,29.005177743944763,19.403616112912413,0.6632251157578439
38.508858,29.460003741001042,19.22088036919383,0.6643159465403405
29.776566000000003,29.638070657956035,19.147056125099265,0.6621342849753473
59.686932999999996,30.00886499939376,19.002181679772345,0.6588617926278584
0.200782,30.399329270601015,18.8710798442484,0.6588617926278584
49.210629999999995,30.768373303077347,18.78458532896465,0.6566801310628652
25.002294000000003,30.954395122398964,18.711893321660778,0.6555893002803685
24.888440000000003,31.12730100902246,18.69291319882832,0.6566801310628652
19.639586,31.248481536711584,18.66865453833198,0.6566801310628652
22.783128,31.37735079716225,18.65411797418052,0.6566801310628652
16.630575,31.49044641228998,18.650196872329666,0.6566801310628652
18.143543,31.62368149616328,18.669390510535383,0.6566801310628652
53.453755,31.95301404185614,18.65340713393825,0.6588617926278584
0.850313,32.28238067408669,18.638142286965792,0.6610434541928516
49.081827000000004,32.473273060957794,18.622849857753895,0.6610434541928516
28.968024,32.631963712633954,18.620856121668407,0.659952623410355
17.676095999999998,32.88324035311794,18.625591702667435,0.659952623410355
31.936618,33.06752292340826,18.60877992295318,0.659952623410355
21.492449999999998,33.23915137788217,18.593563925143915,0.659952623410355
44.736046,33.4120396120111,18.56817143627649,0.6588617926278584
18.811669,33.51433160879302,18.56372967236803,0.6588617926278584
30.230993,33.687552947531984,18.560978833607535,0.6588617926278584
50.826619,33.92004954761746,18.535687241176106,0.6588617926278584
0.022292,34.152546147702935,18.510395648744677,0.6588617926278584
53.505265,34.29492053158898,18.487285558882604,0.659952623410355
22.878752,34.38640625255902,18.482176179804995,0.659952623410355
27.442398,34.44705457494056,18.487383313398077,0.659952623410355
24.730106000000003,34.4860807769931,18.491032044894023,0.659952623410355
36.796358,34.48967905906903,18.479299807061864,0.6577709618453618
10.078543,34.49811279523474,18.478217550339505,0.6577709618453618
18.580888,34.49330576346062,18.47105535081098,0.6566801310628652
16.607449,34.49330576346062,18.47105535081098,0.6566801310628652
18.91969,34.49330576346062,18.47105535081098,0.6566801310628652
13.262345,34.49330576346062,18.47105535081098,0.6566801310628652
16.836147,34.49330576346062,18.47105535081098,0.6566801310628652
16.717241,34.49330576346062,18.47105535081098,0.6566801310628652
16.836668,34.499949367188975,18.475837550186878,0.6577709618453618
15.227813999999999,34.506587750395425,18.480626993763597,0.6588617926278584
15.666616000000001,34.506587750395425,18.480626993763597,0.6588617926278584
31.653857000000002,34.51322090518088,18.48542367584212,0.659952623410355
10.943543,34.515063960832784,18.483048692888556,0.659952623410355
18.974064,34.52169187930438,18.487852607761255,0.6610434541928516
50.962662,34.53493197576567,18.497482113015643,0.6632251157578448
51.069224000000006,34.54815103241305,18.50714048074017,0.665406777322838
39.881619,34.56134898632849,18.516827664964428,0.6675884388878313
12.877866,34.56321012300572,18.514466824344137,0.6675884388878313
16.520835,34.56980116680453,18.519321208240406,0.6686792696703279
17.561617000000002,34.56980116680453,18.519321208240406,0.6686792696703279
42.019690999999995,34.576386911371635,18.52418277896057,0.6697701004528245
4.772552,34.576386911371635,18.52418277896057,0.6697701004528245
37.672035,34.58483491672069,18.526695774451664,0.6708609312353211
10.967918000000001,34.58483491672069,18.526695774451664,0.6708609312353211
27.855316000000002,34.59141003932131,18.531571701456553,0.6719517620178177
